Event,Date,Time,Venue,City,State,Genre,Sub-Genre,Segment,Performer,Min Price,Max Price,Sales Status,On-Sale Date,Promoter,Ticket URL
Harry Potter and the Cursed Child,2025-03-21,19:00:00,Lyric Theatre - NY,New York,New York,Performance Art,Performance Art,Arts & Theatre,Harry Potter and the Cursed Child (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7C6-9
Detroit Tigers vs. New York Yankees,2025-03-21,18:05:00,Joker Marchant Stadium,Lakeland,Florida,Baseball,MLB,Sports,Detroit Tigers,48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7Cfb9
Hamilton (Touring),2025-03-21,19:30:00,Keller Auditorium,Portland,Oregon,Theatre,Musical,Arts & Theatre,Hamilton (Touring),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7kbOJ
Hamilton,2025-03-21,19:00:00,Richard Rodgers Theatre-NY,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7ok06
Hockey East Final,2025-03-21,19:30:00,TD Garden,Boston,Massachusetts,Hockey,College,Sports,Hockey East,33.0,86.0,onsale,2024-12-02T15:00:00Z,NHL REGULAR SEASON,https://www.ticketmaster.com/hockey-east-final-boston-massachusetts-03-21-2025/event/01006179A3731EA2
Rockford IceHogs vs. Tucson Roadrunners,2025-04-12,19:00:00,BMO Center,Rockford,Illinois,Hockey,AHL,Sports,Rockford IceHogs,22.0,75.0,onsale,2024-09-17T15:00:00Z,Not Listed,https://www.ticketmaster.com/rockford-icehogs-vs-tucson-roadrunners-rockford-illinois-04-12-2025/event/04006125EF6B2D13
Harry Potter and the Cursed Child - Parts 1 & 2 Sat 14:00 & 19:00,2025-03-22,14:00:00,Palace Theatre,London,Unknown,Theatre,Drama,Arts & Theatre,Harry Potter and the Cursed Child (NY),48.0,389.0,onsale,2024-07-18T11:00:00Z,Not Listed,https://theatre.ticketmaster.co.uk/book/17YYA-harry-potter-and-the-cursed-child/#perf=17YYA-63L&date=2025-03-22&time=2.00PM
Hamilton (Touring),2025-03-22,14:00:00,Hobby Center,Houston,Texas,Theatre,Musical,Arts & Theatre,Hamilton (Touring),69.0,299.0,onsale,2024-11-21T16:00:00Z,DO NOT USE,https://www.ticketmaster.com/hamilton-touring-houston-texas-03-22-2025/event/3A00615DB7DE2E44
Hamilton (Touring),2025-03-22,20:00:00,Hobby Center,Houston,Texas,Theatre,Musical,Arts & Theatre,Hamilton (Touring),69.0,299.0,onsale,2024-11-21T16:00:00Z,DO NOT USE,https://www.ticketmaster.com/hamilton-touring-houston-texas-03-22-2025/event/3A00615DB7E02E47
Hamilton (NY),2025-03-22,13:00:00,Richard Rodgers Theatre,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,2024-08-01T14:00:00Z,NEDERLANDER PRODUCTIONS,https://www.ticketmaster.com/hamilton-ny-new-york-new-york-03-22-2025/event/Z1r9uZrrZbpZ1Ave_4E
Hamilton (NY),2025-03-22,19:00:00,Richard Rodgers Theatre,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,2024-08-01T14:00:00Z,NEDERLANDER PRODUCTIONS,https://www.ticketmaster.com/hamilton-ny-new-york-new-york-03-22-2025/event/Z1r9uZrrZbpZ1Ave_fs
Harry Potter and the Cursed Child,2025-03-22,20:00:00,Lyric Theatre - NY,New York,New York,Performance Art,Performance Art,Arts & Theatre,Harry Potter and the Cursed Child (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7C6-_
Harry Potter and the Cursed Child,2025-03-22,14:00:00,Lyric Theatre - NY,New York,New York,Performance Art,Performance Art,Arts & Theatre,Harry Potter and the Cursed Child (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7C6-b
Hamilton (Touring),2025-03-22,20:00:00,Keller Auditorium,Portland,Oregon,Theatre,Musical,Arts & Theatre,Hamilton (Touring),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7kbO-
Hamilton (Touring),2025-03-22,14:00:00,Keller Auditorium,Portland,Oregon,Theatre,Musical,Arts & Theatre,Hamilton (Touring),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7kbOE
Hamilton,2025-03-22,19:00:00,Richard Rodgers Theatre-NY,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7ok0F
Hamilton,2025-03-22,13:00:00,Richard Rodgers Theatre-NY,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7ok0a
Vegas Golden Knights vs. Detroit Red Wings,2025-03-22,17:00:00,T-Mobile Arena,Las Vegas,Nevada,Hockey,NHL,Sports,Vegas Golden Knights,48.0,389.0,onsale,2024-07-02T16:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7u7FY
Colorado Eagles vs. Tucson Roadrunners,2025-03-22,19:05:00,Blue Arena at The Ranch Events Complex,Loveland,Colorado,Hockey,Minor League,Sports,Colorado Eagles,48.0,389.0,onsale,2024-09-13T16:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7uwob
The Spinners,2025-03-22,20:00:00,Andiamo Celebrity Showroom,Warren,Michigan,R&B,R&B,Music,The Spinners,35.0,79.0,onsale,2024-11-14T15:00:00Z,PROMOTED BY VENUE,https://www.ticketmaster.com/the-spinners-warren-michigan-03-22-2025/event/0800616BE42B437B
Harry Potter and the Cursed Child - Parts 1 & 2 Sun 13:00 & 18:00,2025-03-23,13:00:00,Palace Theatre,London,Unknown,Theatre,Drama,Arts & Theatre,Harry Potter and the Cursed Child (NY),48.0,389.0,onsale,2024-07-18T11:00:00Z,Not Listed,https://theatre.ticketmaster.co.uk/book/17YYA-harry-potter-and-the-cursed-child/#perf=17YYA-63N&date=2025-03-23&time=1.00PM
PRIDE NIGHT | Toronto Raptors v San Antonio Spurs,2025-03-23,18:00:00,Scotiabank Arena,Toronto,Ontario,Basketball,NBA,Sports,Toronto Raptors,44.0,5714.0,onsale,2024-10-02T14:00:00Z,NBA REGULAR SEASON,https://www.ticketmaster.ca/pride-night-toronto-raptors-v-san-toronto-ontario-03-23-2025/event/100061247E7B0E54
Hamilton (Touring),2025-03-23,19:00:00,Hobby Center,Houston,Texas,Theatre,Musical,Arts & Theatre,Hamilton (Touring),59.0,269.0,onsale,2024-11-21T16:00:00Z,DO NOT USE,https://www.ticketmaster.com/hamilton-touring-houston-texas-03-23-2025/event/3A00615DB7E62E7D
Hamilton (Touring),2025-03-23,13:00:00,Hobby Center,Houston,Texas,Theatre,Musical,Arts & Theatre,Hamilton (Touring),69.0,299.0,onsale,2024-11-21T16:00:00Z,DO NOT USE,https://www.ticketmaster.com/hamilton-touring-houston-texas-03-23-2025/event/3A00615DB7E32E5F
Hamilton (NY),2025-03-23,13:00:00,Richard Rodgers Theatre,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,2024-08-01T14:00:00Z,NEDERLANDER PRODUCTIONS,https://www.ticketmaster.com/hamilton-ny-new-york-new-york-03-23-2025/event/Z1r9uZrrZbpZ1Ave_4I
Harry Potter and the Cursed Child,2025-03-23,19:00:00,Lyric Theatre - NY,New York,New York,Performance Art,Performance Art,Arts & Theatre,Harry Potter and the Cursed Child (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7C6--
Harry Potter and the Cursed Child,2025-03-23,13:00:00,Lyric Theatre - NY,New York,New York,Performance Art,Performance Art,Arts & Theatre,Harry Potter and the Cursed Child (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7C6-O
Los Angeles Dodgers vs. Los Angeles Angels,2025-03-23,17:10:00,Dodger Stadium,Los Angeles,California,Baseball,MLB,Sports,Los Angeles Dodgers,48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7Cfrk
Hamilton (Touring),2025-03-23,13:00:00,Keller Auditorium,Portland,Oregon,Theatre,Musical,Arts & Theatre,Hamilton (Touring),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7kbO0
Hamilton (Touring),2025-03-23,19:00:00,Keller Auditorium,Portland,Oregon,Theatre,Musical,Arts & Theatre,Hamilton (Touring),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7kbOP
Hamilton,2025-03-23,13:00:00,Richard Rodgers Theatre-NY,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7ok08
Los Angeles Kings vs. Boston Bruins,2025-03-23,18:00:00,Crypto.com Arena,Los Angeles,California,Hockey,NHL,Sports,Los Angeles Kings,48.0,389.0,onsale,2024-07-02T16:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7u78A
Florida Panthers vs. Pittsburgh Penguins,2025-03-23,18:00:00,Amerant Bank Arena,Sunrise,Florida,Hockey,NHL,Sports,Florida Panthers,48.0,389.0,onsale,2024-07-02T16:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7u7uJ
Colorado Eagles vs. Tucson Roadrunners,2025-03-23,15:05:00,Blue Arena at The Ranch Events Complex,Loveland,Colorado,Hockey,Minor League,Sports,Colorado Eagles,48.0,389.0,onsale,2024-09-13T16:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7uw89
Suite: Wizards vs Raptors,2025-03-24,19:00:00,Capital One Arena,Washington,District of Columbia,Basketball,NBA,Sports,Washington Wizards,48.0,389.0,onsale,2024-09-24T14:00:00Z,PROMOTED BY VENUE,https://fevo-enterprise.com/event/2024257320240903-112227136
V-U2 An Immersive Concert Film at Sphere Las Vegas,2025-03-24,19:00:00,Sphere,Las Vegas,Nevada,Spectacular,Spectacular,Arts & Theatre,V-U2 An Immersive Concert Film at Sphere Las Vegas,78.0,173.0,offsale,,PROMOTED BY VENUE,https://www.ticketmaster.com/vu2-an-immersive-concert-film-at-las-vegas-nevada-03-24-2025/event/1700616B0FFE33BD
New Orleans Pelicans vs. Philadelphia 76ers,2025-03-24,19:00:00,Smoothie King Center,New Orleans,Louisiana,Basketball,NBA,Sports,New Orleans Pelicans,48.0,389.0,onsale,2024-08-15T19:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7C30O
New York Mets vs. New York Yankees,2025-03-24,13:10:00,Clover Park,Port Saint Lucie,Florida,Baseball,MLB,Sports,New York Mets,48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7C4v0
Los Angeles Angels vs. Los Angeles Dodgers,2025-03-24,18:07:00,Angel Stadium of Anaheim,Anaheim,California,Baseball,MLB,Sports,Los Angeles Angels,48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7CfqI
Utah Hockey Club vs. Detroit Red Wings,2025-03-24,19:00:00,Delta Center,Salt Lake City,Utah,Hockey,NHL,Sports,Utah Hockey Club,48.0,389.0,onsale,2024-07-02T16:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7u7G7
V-U2 An Immersive Concert Film at Sphere Las Vegas,2025-03-25,21:30:00,Sphere,Las Vegas,Nevada,Spectacular,Spectacular,Arts & Theatre,V-U2 An Immersive Concert Film at Sphere Las Vegas,78.5,173.5,onsale,2025-01-24T18:00:00Z,PROMOTED BY VENUE,https://www.ticketmaster.com/vu2-an-immersive-concert-film-at-las-vegas-nevada-03-25-2025/event/17006235F5EB49A2
Hamilton (NY),2025-03-25,19:00:00,Richard Rodgers Theatre,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,2024-08-01T14:00:00Z,NEDERLANDER PRODUCTIONS,https://www.ticketmaster.com/hamilton-ny-new-york-new-york-03-25-2025/event/Z1r9uZrrZbpZ1Ave_oP
Harry Potter and the Cursed Child,2025-03-25,19:00:00,Lyric Theatre - NY,New York,New York,Performance Art,Performance Art,Arts & Theatre,Harry Potter and the Cursed Child (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7C6-x
Los Angeles Angels vs. Los Angeles Dodgers,2025-03-25,18:07:00,Angel Stadium of Anaheim,Anaheim,California,Baseball,MLB,Sports,Los Angeles Angels,48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7Cfqt
Hamilton (Touring),2025-03-25,19:30:00,Bass Concert Hall,Austin,Texas,Theatre,Musical,Arts & Theatre,Hamilton (Touring),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7FF-F
Hamilton (Touring),2025-03-25,19:30:00,Silva Concert Hall,Eugene,Oregon,Theatre,Musical,Arts & Theatre,Hamilton (Touring),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7apjA
Miami Marlins vs. New York Yankees,2025-03-25,13:10:00,LoanDepot Park,Miami,Florida,Baseball,MLB,Sports,Miami Marlins,48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7fZ4t
Hamilton,2025-03-25,19:00:00,Richard Rodgers Theatre-NY,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7ok0o
Harry Potter and the Cursed Child - Parts 1 & 2 Wed 14:00 & 19:00,2025-03-26,14:00:00,Palace Theatre,London,Unknown,Theatre,Drama,Arts & Theatre,Harry Potter and the Cursed Child (NY),48.0,389.0,onsale,2024-07-18T11:00:00Z,Not Listed,https://theatre.ticketmaster.co.uk/book/17YYA-harry-potter-and-the-cursed-child/#perf=17YYA-63P&date=2025-03-26&time=2.00PM
V-U2 An Immersive Concert Film at Sphere Las Vegas,2025-03-26,21:30:00,Sphere,Las Vegas,Nevada,Spectacular,Spectacular,Arts & Theatre,V-U2 An Immersive Concert Film at Sphere Las Vegas,78.0,173.0,offsale,,PROMOTED BY VENUE,https://www.ticketmaster.com/vu2-an-immersive-concert-film-at-las-vegas-nevada-03-26-2025/event/1700616B0FFE33C2
Hamilton (NY),2025-03-26,13:00:00,Richard Rodgers Theatre,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,2024-08-01T14:00:00Z,NEDERLANDER PRODUCTIONS,https://www.ticketmaster.com/hamilton-ny-new-york-new-york-03-26-2025/event/Z1r9uZrrZbpZ1Ave_fv
Hamilton (NY),2025-03-26,19:00:00,Richard Rodgers Theatre,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,2024-08-01T14:00:00Z,NEDERLANDER PRODUCTIONS,https://www.ticketmaster.com/hamilton-ny-new-york-new-york-03-26-2025/event/Z1r9uZrrZbpZ1Ave_oJ
Harry Potter and the Cursed Child,2025-03-26,19:00:00,Lyric Theatre - NY,New York,New York,Performance Art,Performance Art,Arts & Theatre,Harry Potter and the Cursed Child (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7C6-N
Hamilton (Touring),2025-03-26,19:30:00,Bass Concert Hall,Austin,Texas,Theatre,Musical,Arts & Theatre,Hamilton (Touring),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7FF-k
Hamilton (Touring),2025-03-26,19:30:00,Silva Concert Hall,Eugene,Oregon,Theatre,Musical,Arts & Theatre,Hamilton (Touring),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7ap_0
Hamilton,2025-03-26,19:00:00,Richard Rodgers Theatre-NY,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7ok03
Hamilton,2025-03-26,13:00:00,Richard Rodgers Theatre-NY,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7ok0K
Ontario Reign vs. Tucson Roadrunners,2025-03-26,19:00:00,Toyota Arena-CA,Ontario,California,Hockey,Minor League,Sports,Ontario Reign,48.0,389.0,onsale,1900-01-01T06:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7u-33
Suite: Wizards vs Pacers,2025-03-27,19:00:00,Capital One Arena,Washington,District of Columbia,Basketball,NBA,Sports,Washington Wizards,48.0,389.0,onsale,2024-09-24T14:00:00Z,PROMOTED BY VENUE,https://fevo-enterprise.com/event/2024257320240903-112227137
Pinstripe Pass * New York Yankees v. Milwaukee Brewers,2025-03-27,15:05:00,Yankee Stadium,Bronx,New York,Baseball,MLB,Sports,New York Yankees,85.0,85.0,onsale,2025-01-28T19:00:00Z,MLB REGULAR SEASON,https://www.ticketmaster.com/pinstripe-pass-new-york-yankees-v-bronx-new-york-03-27-2025/event/1D00611CCE235AB7
New York Yankees v. Milwaukee Brewers * Premium Seating *,2025-03-27,15:05:00,Yankee Stadium,Bronx,New York,Baseball,MLB,Sports,New York Yankees,800.0,1775.0,onsale,2025-01-28T19:00:00Z,MLB REGULAR SEASON,https://www.ticketmaster.com/new-york-yankees-v-milwaukee-brewers-bronx-new-york-03-27-2025/event/1D00611CCCDE59B3
New York Yankees vs. Milwaukee Brewers,2025-03-27,15:05:00,Yankee Stadium,Bronx,New York,Baseball,MLB,Sports,New York Yankees,90.0,625.0,onsale,2025-01-28T19:00:00Z,MLB REGULAR SEASON,https://www.ticketmaster.com/new-york-yankees-vs-milwaukee-brewers-bronx-new-york-03-27-2025/event/1D00611CAAD84CAE
Hamilton (NY),2025-03-27,19:00:00,Richard Rodgers Theatre,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,2024-08-01T14:00:00Z,NEDERLANDER PRODUCTIONS,https://www.ticketmaster.com/hamilton-ny-new-york-new-york-03-27-2025/event/Z1r9uZrrZbpZ1Ave_oE
Harry Potter and the Cursed Child,2025-03-27,19:00:00,Lyric Theatre - NY,New York,New York,Performance Art,Performance Art,Arts & Theatre,Harry Potter and the Cursed Child (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7C6-0
Hamilton (Touring),2025-03-27,19:30:00,Bass Concert Hall,Austin,Texas,Theatre,Musical,Arts & Theatre,Hamilton (Touring),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7FF-v
Hamilton (Touring),2025-03-27,19:30:00,Silva Concert Hall,Eugene,Oregon,Theatre,Musical,Arts & Theatre,Hamilton (Touring),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7apQ_
Hamilton,2025-03-27,19:00:00,Richard Rodgers Theatre-NY,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7ok0f
Los Angeles Dodgers vs. Detroit Tigers,2025-03-27,16:10:00,Dodger Stadium,Los Angeles,California,Baseball,MLB,Sports,Los Angeles Dodgers,48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7u-ok
Harry Potter and the Cursed Child - Parts 1 & 2 Fri 14:00 & 19:00,2025-03-28,14:00:00,Palace Theatre,London,Unknown,Theatre,Drama,Arts & Theatre,Harry Potter and the Cursed Child (NY),48.0,389.0,onsale,2024-07-18T11:00:00Z,Not Listed,https://theatre.ticketmaster.co.uk/book/17YYA-harry-potter-and-the-cursed-child/#perf=17YYA-63R&date=2025-03-28&time=2.00PM
GREATEST OF ALL TORONTO NIGHT | Toronto Raptors v Charlotte Hornets,2025-03-28,19:30:00,Scotiabank Arena,Toronto,Ontario,Basketball,NBA,Sports,Toronto Raptors,31.0,4052.0,onsale,2024-10-02T14:00:00Z,NBA REGULAR SEASON,https://www.ticketmaster.ca/greatest-of-all-toronto-night-toronto-toronto-ontario-03-28-2025/event/100061247E7E0E59
Hamilton (NY),2025-03-28,19:00:00,Richard Rodgers Theatre,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,2024-08-01T14:00:00Z,NEDERLANDER PRODUCTIONS,https://www.ticketmaster.com/hamilton-ny-new-york-new-york-03-28-2025/event/Z1r9uZrrZbpZ1Ave_fw
Harry Potter and the Cursed Child,2025-03-28,19:00:00,Lyric Theatre - NY,New York,New York,Performance Art,Performance Art,Arts & Theatre,Harry Potter and the Cursed Child (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7C6-P
Hamilton (Touring),2025-03-28,20:00:00,Bass Concert Hall,Austin,Texas,Theatre,Musical,Arts & Theatre,Hamilton (Touring),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7F6OM
Hamilton (Touring),2025-03-28,20:00:00,Silva Concert Hall,Eugene,Oregon,Theatre,Musical,Arts & Theatre,Hamilton (Touring),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7apj7
Hamilton,2025-03-28,19:00:00,Richard Rodgers Theatre-NY,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7ok04
Los Angeles Dodgers vs. Detroit Tigers,2025-03-28,19:10:00,Dodger Stadium,Los Angeles,California,Baseball,MLB,Sports,Los Angeles Dodgers,48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7u-o6
San Diego Gulls vs. Tucson Roadrunners,2025-03-28,19:00:00,Pechanga Arena San Diego,San Diego,California,Hockey,Minor League,Sports,San Diego Gulls,48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7ut3k
Hamilton (Touring),2025-04-12,13:00:00,First Interstate Center for the Arts,Spokane,Washington,Theatre,Musical,Arts & Theatre,Hamilton (Touring),48.0,389.0,onsale,2024-11-18T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A71e8M
Harry Potter and the Cursed Child - Parts 1 & 2 Sat 14:00 & 19:00,2025-03-29,14:00:00,Palace Theatre,London,Unknown,Theatre,Drama,Arts & Theatre,Harry Potter and the Cursed Child (NY),48.0,389.0,onsale,2024-07-18T11:00:00Z,Not Listed,https://theatre.ticketmaster.co.uk/book/17YYA-harry-potter-and-the-cursed-child/#perf=17YYA-63T&date=2025-03-29&time=2.00PM
Suite: Wizards vs Nets,2025-03-29,19:00:00,Capital One Arena,Washington,District of Columbia,Basketball,NBA,Sports,Washington Wizards,48.0,389.0,onsale,2024-09-24T14:00:00Z,PROMOTED BY VENUE,https://fevo-enterprise.com/event/2024257320240903-112227138
Pinstripe Pass * New York Yankees v. Milwaukee Brewers,2025-03-29,13:05:00,Yankee Stadium,Bronx,New York,Baseball,MLB,Sports,New York Yankees,25.0,25.0,onsale,2024-09-13T14:00:00Z,MLB REGULAR SEASON,https://www.ticketmaster.com/pinstripe-pass-new-york-yankees-v-bronx-new-york-03-29-2025/event/1D00611CCE235AB9
New York Yankees v. Milwaukee Brewers * Premium Seating *,2025-03-29,13:05:00,Yankee Stadium,Bronx,New York,Baseball,MLB,Sports,New York Yankees,400.0,1775.0,onsale,2024-09-13T14:00:00Z,MLB REGULAR SEASON,https://www.ticketmaster.com/new-york-yankees-v-milwaukee-brewers-bronx-new-york-03-29-2025/event/1D00611CCCDF59B7
